block_number,stimulus_seq,trial_seq,trial_number,trial_type,stimulus_type,image_v1,image_v2,hue_v1,hue_prom_v1,hue_v2,hue_prom_v2
1,1,1,1,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cinderblock.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/linedpaper.png,223.4377,NA,60,NA
1,2,2,1,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sunflowerseeds.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/frenchfries.png,164.38508,NA,320,NA
1,3,3,1,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gazebo.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pumpkin.png,329.78968,NA,213,NA
1,4,1,2,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dartboard.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/donotwalksign.png,219.8775,NA,231,NA
1,5,2,2,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/treetrunk.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/handcuffs.png,322.4418,NA,304,NA
1,6,3,2,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bun.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/maraca01.png,23.381,NA,28,NA
1,7,1,3,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/road02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/eggslicer.png,21.74979,NA,17,NA
1,8,2,3,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/marble.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tortillachip.png,230.38334,NA,332,NA
1,9,3,3,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/noparkingsign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hockeypuck.png,287.24329,NA,238,NA
1,10,1,4,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cherrytomato01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cherrytomato01.png,317.799308,NA,50,NA
1,11,2,4,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/charcoalbarbecue.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/weddingcake.png,170.224424,NA,221,NA
1,12,3,4,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/soccerball.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/eye.png,124.517116,NA,351,NA
1,13,1,5,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jeep.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/swimsuit.png,353.63243,NA,233,NA
1,14,2,5,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/entrancegate.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bowlofcereal.png,278.84098,NA,341,NA
1,15,3,5,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/watervalve.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/garbagebin.png,113.213,NA,47,NA
1,16,1,6,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/phonebooth.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/snowglobe.png,351.728437,NA,207,NA
1,17,2,6,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/football.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/painting.png,5.273434,NA,52,NA
1,18,3,6,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ruins.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dresser02.png,178.181269,NA,302,NA
1,19,1,7,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spotlight.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/woodenshoe.png,359.2949,NA,43,NA
1,20,2,7,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/knee.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/artichoke01b.png,288.3939,NA,285,NA
1,21,3,7,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cremebrulee.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/diploma01.png,30.0015,NA,236,NA
1,22,1,8,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spiderweb.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sportsjersey.png,310.00166,NA,50,NA
1,23,2,8,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/memorialplaque.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sink.png,161.91328,NA,218,NA
1,24,3,8,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/moon.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/diaperbag.png,25.87827,NA,325,NA
1,25,1,9,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carbattery.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/guacamole.png,214.46655,NA,346,NA
