block_number,stimulus_seq,trial_seq,trial_number,trial_type,stimulus_type,image_v1,image_v2,hue_v1,hue_prom_v1,hue_v2,hue_prom_v2
3,61,1,66,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toasteroven.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chainmail.png,217,NA,258,NA
3,62,1,67,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hamslice.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cutleryset.png,133,NA,226,NA
3,63,1,68,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waterlily.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/swissarmyknife01a.png,283,NA,221,NA
3,64,1,69,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dumptruck.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/handblender.png,96,NA,73,NA
3,65,1,70,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/parkfountain.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/garbagecan02.png,222,NA,346,NA
3,66,1,71,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mailbox01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/payphone.png,117,NA,218,NA
3,67,1,72,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/flowerwreath.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/napkin.png,217,NA,142,NA
3,68,1,73,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jumpingjack.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/boatmotor.png,153,NA,346,NA
3,69,1,74,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/electrictransformer.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/church.png,87,NA,312,NA
3,70,1,75,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/armchair02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bulldozer.png,148,NA,153,NA
3,71,1,76,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/foot.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/kidpicnictable.png,81,NA,102,NA
3,72,1,77,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hose.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/kneepad01c.png,214,NA,166,NA
3,73,1,78,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dormer.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/railwaycrossingsign.png,93,NA,88,NA
3,74,1,79,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/barrel01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/webcam.png,256,NA,207,NA
3,75,1,80,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/granolabar01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dumptruck.png,29,NA,217,NA
3,76,1,81,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/windowblinds02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/keyhole.png,70,NA,139,NA
3,77,1,82,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/swissarmyknife01a.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chime.png,103,NA,352,NA
3,78,1,83,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wheel04.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stovetop.png,126,NA,328,NA
3,79,1,84,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/soundmixer.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/halogenlightbulb.png,105,NA,135,NA
3,80,1,85,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cartonofeggs.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bowlingball.png,272,NA,272,NA
3,81,1,86,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/litterbox.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/usbcable01a.png,194,NA,149,NA
3,82,1,87,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/floortile02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/airhockeytable.png,264,NA,281,NA
3,83,1,88,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toolbox02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cinderblock.png,26,NA,116,NA
3,84,1,89,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mug05.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/football.png,208,NA,134,NA
3,85,1,90,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lighthouse.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spinningtoy.png,287,NA,342,NA
3,86,1,91,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/humanskull.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/noparkingsign.png,174,NA,152,NA
3,87,1,92,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/suitofarmor.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/photocopier.png,97,NA,210,NA
3,88,1,93,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mitresaw.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/turnip.png,85,NA,197,NA
3,89,1,94,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/callbell.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waterfall.png,140,NA,358,NA
3,90,1,95,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wagonwheel.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/projectorscreen.png,130,NA,237,NA
3,91,1,96,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/washingmachine.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tree.png,153,NA,124,NA
4,92,1,97,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/onewaysign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/baseballglove.png,132,NA,103,NA
4,93,1,98,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/taxisign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/eyechart.png,104,NA,82,NA
4,94,1,99,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shopvac.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mug05.png,292,NA,226,NA
4,95,1,100,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/donotentersign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/puppettheatre.png,53,NA,83,NA
4,96,1,101,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carsidemirror01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/handgripper.png,39,NA,342,NA
4,97,1,102,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/corkboard.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/doormat.png,103,NA,311,NA
4,98,1,103,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/trampoline.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/record.png,63,NA,323,NA
4,99,1,104,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shelves.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hockeygoaliepad.png,188,NA,339,NA
4,100,1,105,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/officechair03.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/icecube02.png,224,NA,264,NA
