block_number,stimulus_seq,trial_seq,trial_number,trial_type,stimulus_type,image_v1,image_v2,hue_v1,hue_prom_v1,hue_v2,hue_prom_v2
3,86,1,18,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/recyclingbin.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/manholecover.png,345,NA,85,NA
3,87,2,18,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jackolantern.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/brasslipstrike.png,215,NA,208,NA
3,88,3,18,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mortarandpestle.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carsidemirror01.png,39,NA,348,NA
3,89,4,18,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/donut.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/christmaswreath.png,113,NA,143,NA
3,90,5,18,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/rollerblade.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/punchingball.png,150,NA,279,NA
3,91,1,19,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/taillight.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/foot.png,197,NA,101,NA
3,92,2,19,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/inukshuk.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/key07.png,108,NA,310,NA
3,93,3,19,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shed02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/carjack.png,335,NA,208,NA
3,94,4,19,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chime.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/nailgun.png,166,NA,140,NA
3,95,5,19,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/freezer02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dumpster.png,48,NA,283,NA
3,96,1,20,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/handblender.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lychee01.png,334,NA,339,NA
3,97,2,20,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/kneepad01c.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/firehydrant.png,98,NA,252,NA
3,98,3,20,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cakeplatter.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bowtie.png,46,NA,225,NA
3,99,4,20,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/swimsuit.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tombstone.png,204,NA,153,NA
3,100,5,20,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chessknight03a.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sardinecan.png,144,NA,111,NA
3,101,1,21,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fanheater.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/flower01.png,207,NA,313,NA
3,102,2,21,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/clover.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/casabamelon.png,80,NA,132,NA
3,103,3,21,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/atm.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/boogieboard.png,42,NA,277,NA
3,104,4,21,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waterfall.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/whiteout.png,334,NA,91,NA
3,105,5,21,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/firealarm.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tricycle.png,128,NA,212,NA
3,106,1,22,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/brownsugar.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/doorbolt.png,50,NA,163,NA
3,107,2,22,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/powerchair.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/discoball.png,201,NA,343,NA
3,108,3,22,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/mailtruck.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/frisbee.png,167,NA,266,NA
3,109,4,22,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fanblades.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/flipflop01b.png,306,NA,104,NA
3,110,5,22,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/martiniglass01b.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/generator.png,97,NA,217,NA
3,111,1,23,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/patiochair.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/ear.png,217,NA,320,NA
3,112,2,23,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pokerset.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/golfball.png,25,NA,103,NA
3,113,3,23,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toyfiretruck.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waterheater.png,84,NA,184,NA
3,114,4,23,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tricycle.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hose.png,323,NA,280,NA
3,115,5,23,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/weddingcake.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tent.png,142,NA,173,NA
3,116,1,24,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/apron.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/marble.png,84,NA,292,NA
3,117,2,24,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/waders.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fusebox.png,217,NA,92,NA
3,118,3,24,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/contactlens.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/elbow.png,339,NA,180,NA
3,119,4,24,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stool01.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/palmier.png,8,NA,307,NA
3,120,5,24,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/electricitymeter.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/well.png,142,NA,215,NA
4,121,1,25,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cupcake.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/saltshaker03a.png,210,NA,216,NA
4,122,2,25,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/icebucket.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/womenwashroomsign.png,133,NA,266,NA
4,123,3,25,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/escalator.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/litterbox.png,74,NA,326,NA
4,124,4,25,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/diaperbag.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stool01.png,338,NA,108,NA
4,125,5,25,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/sink.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/skiboot01a.png,15,NA,144,NA
4,126,1,26,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/whiteout.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/dartboard.png,338,NA,70,NA
4,127,2,26,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/greathornowl.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/rollerblade.png,11,NA,218,NA
4,128,3,26,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/christmastree.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cupcake.png,208,NA,276,NA
4,129,4,26,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/filingcabinet.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/jackolantern.png,152,NA,156,NA
4,130,5,26,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/footrest02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/donut.png,102,NA,319,NA
4,131,1,27,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/acorn.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/laundrybasket01a.png,203,NA,349,NA
4,132,2,27,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/menwashroomsign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bikewheel.png,342,NA,103,NA
4,133,3,27,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shinpad.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/microwave.png,151,NA,138,NA
