block_number,stimulus_seq,trial_seq,trial_number,trial_type,stimulus_type,image_v1,image_v2,hue_v1,hue_prom_v1,hue_v2,hue_prom_v2
3,61,1,21,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/guacamole.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/keyboard.png,18,NA,330,NA
3,62,2,21,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/baseballglove.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/rainboot.png,218,NA,72,NA
3,63,3,21,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/officecabinet.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/postalmailbox01.png,161,NA,223,NA
3,64,1,22,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lunchbag.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hamslice.png,11,NA,227,NA
3,65,2,22,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/fence02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/star.png,127,NA,337,NA
3,66,3,22,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gravyboat.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/airconditioner.png,201,NA,45,NA
3,67,1,23,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/firtree.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pintofbeer.png,154,NA,203,NA
3,68,2,23,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/castletower.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/alarmsystem.png,39,NA,276,NA
3,69,3,23,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/corn02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/coffeemachine.png,190,NA,65,NA
3,70,1,24,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/drinkshaker.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/kiwi03.png,43,NA,53,NA
3,71,2,24,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/schoolbus.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/shotglass.png,156,NA,332,NA
3,72,3,24,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/chimney.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/powerchair.png,230,NA,222,NA
3,73,1,25,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/handvacuum.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/brownsugar.png,35,NA,289,NA
3,74,2,25,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/stuffedpuffin.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/cartonofeggs.png,217,NA,76,NA
3,75,3,25,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/breadslice.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/hangar.png,144,NA,246,NA
3,76,1,26,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/worldmap.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/calendar.png,102,NA,64,NA
3,77,2,26,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/holdfast.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/boxtrailer.png,5,NA,292,NA
3,78,3,26,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/garbagecan02.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/toilet.png,239,NA,233,NA
3,79,1,27,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/lantern03.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/washingmachine.png,200,NA,19,NA
3,80,2,27,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/pokerchips.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/spacerover.png,56,NA,285,NA
3,81,3,27,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/staplegun.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/moon.png,152,NA,198,NA
3,82,1,28,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/coffeemaker.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/gps.png,261,NA,239,NA
3,83,2,28,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/wetfloorsign.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/electricmixer.png,160,NA,310,NA
3,84,3,28,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/porsche.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/floortile02.png,32,NA,68,NA
3,85,1,29,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/tortillachip.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/treetrunk.png,139,NA,218,NA
3,86,2,29,ongoing,ongoing,https://memcog.fernuni.ch/studies/prm_wm_s1/images/bus.png,https://memcog.fernuni.ch/studies/prm_wm_s1/images/muffintray01.png,56,NA,32,NA
