block_number,stimulus_seq,trial_seq,trial_number,trial_type,stimulus_type,image_v1,image_v2,hue_v1,hue_prom_v1,hue_v2,hue_prom_v2
6,240,1,1,ongoing,ongoing,ong_174.jpg,ong_283.jpg,72,NA,38,NA
6,241,1,1,ongoing,ongoing,ong_024.jpg,ong_005.jpg,42,NA,156,NA
6,242,1,1,ongoing,ongoing,ong_125.jpg,ong_234.jpg,-134,NA,41,NA
6,243,1,1,ongoing,ongoing,ong_134.jpg,ong_336.jpg,-108,NA,169,NA
6,244,1,1,ongoing,ongoing,ong_297.jpg,ong_265.jpg,47,NA,-152,NA
6,245,1,2,ongoing,ongoing,ong_004.jpg,ong_132.jpg,112,NA,163,NA
6,246,1,2,ongoing,ongoing,ong_016.jpg,ong_332.jpg,20,NA,-148,NA
6,247,1,2,ongoing,ongoing,ong_005.jpg,ong_130.jpg,-89,NA,-102,NA
6,248,1,2,ongoing,ongoing,ong_011.jpg,ong_303.jpg,-161,NA,-117,NA
6,249,1,2,ongoing,ongoing,ong_350.jpg,ong_076.jpg,-137,NA,24,NA
6,250,1,3,ongoing,ongoing,ong_020.jpg,ong_078.jpg,111,NA,133,NA
6,251,1,3,ongoing,ongoing,ong_229.jpg,ong_327.jpg,81,NA,-158,NA
6,252,1,3,ongoing,ongoing,ong_283.jpg,ong_033.jpg,72,NA,155,NA
6,253,1,3,ongoing,ongoing,ong_010.jpg,ong_021.jpg,-1,NA,160,NA
6,254,1,3,ongoing,ongoing,ong_100.jpg,ong_312.jpg,-33,NA,23,NA
6,255,1,4,ongoing,ongoing,ong_324.jpg,ong_329.jpg,-101,NA,16,NA
6,256,1,4,ongoing,ongoing,ong_064.jpg,ong_176.jpg,39,NA,-20,NA
6,257,1,4,ongoing,ongoing,ong_310.jpg,ong_090.jpg,78,NA,-16,NA
6,258,1,4,prom,prom_spec,prm_126.jpg,prm_197.jpg,-22,163,-109,81
6,259,1,4,ongoing,ongoing,ong_109.jpg,ong_288.jpg,79,NA,-89,NA
6,260,1,5,ongoing,ongoing,ong_129.jpg,ong_175.jpg,-129,NA,137,NA
6,261,1,5,ongoing,ongoing,ong_359.jpg,ong_245.jpg,99,NA,-108,NA
6,262,1,5,ongoing,ongoing,ong_309.jpg,ong_341.jpg,-147,NA,137,NA
6,263,1,5,ongoing,ongoing,ong_256.jpg,ong_244.jpg,-12,NA,-150,NA
6,264,1,5,ongoing,ongoing,ong_305.jpg,ong_075.jpg,-24,NA,34,NA
6,265,1,6,ongoing,ongoing,ong_298.jpg,ong_105.jpg,-139,NA,-80,NA
6,266,1,6,ongoing,ongoing,ong_083.jpg,ong_200.jpg,-71,NA,23,NA
6,267,1,6,ongoing,ongoing,ong_336.jpg,ong_334.jpg,-18,NA,-13,NA
6,268,1,6,ongoing,ongoing,ong_356.jpg,ong_214.jpg,95,NA,45,NA
6,269,1,6,ongoing,ongoing,ong_090.jpg,ong_252.jpg,50,NA,-140,NA
6,270,1,7,ongoing,ongoing,ong_116.jpg,ong_207.jpg,-115,NA,15,NA
6,271,1,7,ongoing,ongoing,ong_303.jpg,ong_271.jpg,-81,NA,18,NA
6,272,1,7,ongoing,ongoing,ong_105.jpg,ong_119.jpg,67,NA,47,NA
6,273,1,7,ongoing,ongoing,ong_284.jpg,ong_154.jpg,-122,NA,160,NA
6,274,1,7,ongoing,ongoing,ong_232.jpg,ong_125.jpg,-38,NA,-82,NA
